4,7394,1
4,7631,2
4,7832,2
4,7933,4
4,7998,2
4,8011,20
4,8021,21
4,8071,6
4,8099,27
4,8111,2
4,8211,1
4,8220,1
4,8249,5
4,8351,1
4,8398,1
4,8699,2
4,8911,1
4,8999,3
4,9399,5
5,780,26
5,1520,77
5,1711,17
5,1731,16
5,1740,19
5,1750,49
5,1761,2
5,1799,166
5,2741,1
5,4011,3
5,4119,6
5,4121,35
5,4131,18
5,4214,4
5,4215,2
5,4411,2
5,4511,3
5,4722,10
5,4812,107
5,4814,3
5,4900,17
5,5013,97
5,5044,9
5,5047,10
5,5051,43
5,5065,44
5,5074,62
5,5094,51
5,5200,70
5,5211,3
5,5231,11
5,5251,1
5,5261,3
5,5311,3
5,5331,2
5,5411,198
5,5422,47
5,5441,84
5,5451,11
5,5499,110
5,5511,43
5,5521,1
5,5532,15
5,5541,307
5,5542,5
5,5561,2
5,5571,24
5,5611,27
5,5621,219
5,5641,7
5,5655,83
5,5661,68
5,5691,33
5,5697,33
5,5699,31
5,5712,44
5,5713,1
5,5714,20
5,5718,2
5,5722,21
5,5732,25
5,5811,11
5,5812,79
5,5912,37
5,5931,15
5,5940,8
5,5941,10
5,5942,7
5,5943,29
5,5944,33
5,5945,9
5,5946,2
5,5948,20
5,5949,6
5,5970,9
5,5971,1
5,5972,1
5,5973,2
5,5975,5
5,5977,36
5,5992,7
5,5993,8
5,5994,29
5,5997,18
5,6300,70
5,7011,149
5,7032,10
5,7216,18
5,7217,3
5,7221,47
5,7230,110
5,7277,11
5,7311,32
5,7321,11
5,7361,4
5,7372,60
5,7392,35
5,7394,36
5,7631,3
5,7832,9
5,7929,2
5,7933,12
5,7993,10
5,7997,3
5,7998,1
5,8011,20
5,8021,37
5,8042,5
5,8071,3
5,8099,31
5,8111,26
5,8211,11
5,8220,2
5,8249,15
5,8351,6
5,8398,1
5,8699,5
5,8911,2
5,8931,2
5,8999,15
5,9399,7
6,780,4
6,1520,27
6,1731,3
6,1740,3
6,1750,4
6,1799,6
6,4011,2
6,4119,1
6,4121,1
6,4131,2
6,4214,1
6,4215,3
6,4411,1
6,4812,11
6,4814,2
6,4900,6
6,5013,18
6,5051,2
6,5065,6
6,5074,8
6,5094,5
6,5200,7
6,5231,5
6,5311,2
6,5331,1
6,5411,209
6,5422,48
6,5441,52
6,5451,11
6,5499,81
6,5511,4
6,5541,56
6,5542,2
6,5611,2
6,5621,31
6,5641,1
6,5655,17
6,5661,4
6,5691,5
6,5697,3
6,5699,5
6,5712,3
6,5714,1
6,5722,3
6,5732,5
6,5811,12
6,5812,80
6,5912,35
6,5931,1
6,5940,1
6,5941,1
6,5942,5
6,5943,9
6,5944,4
6,5945,4
6,5947,1
6,5948,2
6,5970,2
6,5975,1
6,5977,19
6,5992,6
6,5993,14
6,5994,16
6,5997,2
6,6300,2
6,7011,10
6,7216,6
6,7221,7
6,7230,19
6,7311,3
6,7321,1
6,7372,7
6,7392,1
6,7394,1
6,7832,12
6,7933,1
6,7993,4
6,8011,11
6,8042,1
6,8071,1
6,8099,4
6,8211,3
6,8220,1
6,8699,1
6,8999,3
7,780,9
7,1520,72
7,1711,2
7,1731,2
7,1740,4
7,1750,5
7,1799,39
7,2741,1
7,4119,5
7,4121,10
7,4131,1
7,4214,5
7,4215,4
7,4411,3
7,4722,1
7,4812,46
7,4814,5
7,4900,13
7,5013,36
7,5044,5
7,5047,2
7,5051,17
7,5065,18
7,5074,38
7,5094,18
7,5200,36
7,5211,2
7,5231,15
7,5251,2
7,5311,1
7,5331,4
7,5411,469
7,5422,57
7,5441,99
7,5451,29
7,5499,170
7,5511,20
7,5532,3
7,5541,185
7,5542,2
7,5561,2
7,5571,7
7,5611,9
7,5621,105
7,5641,6
7,5655,73
7,5661,49
7,5691,19
7,5697,11
7,5699,18
7,5712,6
7,5713,1
7,5714,3
7,5722,8
7,5732,18
7,5733,1
7,5811,23
7,5812,157
7,5912,50
7,5931,11
7,5941,8
7,5942,13
7,5943,25
7,5944,8
7,5945,9
7,5948,7
7,5949,2
7,5970,5
7,5971,2
7,5973,3
7,5975,6
7,5977,51
7,5983,1
7,5992,13
7,5993,10
7,5994,25
7,5995,2
7,5996,1
7,5997,13
7,6300,4
7,7011,24
7,7032,6
7,7216,15
7,7221,25
7,7230,96
7,7277,3
7,7311,21
7,7321,3
7,7372,33
7,7392,11
7,7394,20
7,7631,3
7,7832,21
7,7929,1
7,7933,5
7,7993,16
7,7997,2
7,7998,3
7,8011,20
7,8021,2
7,8042,1
7,8062,1
7,8071,5
7,8099,27
7,8111,1
7,8211,2
7,8220,1
7,8249,6
7,8351,1
7,8641,2
7,8661,1
7,8699,1
7,8999,11
7,9399,5
8,780,17
8,1520,44
8,1711,18
8,1731,23
8,1740,16
8,1750,34
8,1761,1
8,1799,155
8,4011,1
8,4119,4
8,4121,5
8,4131,14
8,4214,3
8,4215,1
8,4411,2
8,4511,1
8,4722,15
8,4812,86
8,4814,1
8,4821,1
8,4829,2
8,4900,17
8,5013,83
8,5044,3
8,5047,10
8,5051,69
8,5065,35
8,5074,72
8,5094,80
8,5200,97
8,5211,2
8,5231,19
8,5251,2
8,5261,4
8,5311,3
8,5331,1
8,5411,75
8,5422,41
8,5441,44
8,5451,7
8,5499,58
8,5511,105
8,5521,3
8,5532,18
8,5541,236
8,5542,2
8,5571,11
8,5611,14
8,5621,122
8,5641,6
8,5655,80
8,5661,33
8,5691,36
8,5697,12
8,5699,15
8,5712,113
8,5714,16
8,5722,46
8,5732,23
8,5733,3
8,5811,10
8,5812,20
8,5912,28
8,5931,12
8,5932,1
8,5940,1
8,5941,3
8,5942,6
8,5943,12
8,5944,57
8,5945,5
8,5946,7
8,5948,19
8,5949,2
8,5970,5
8,5972,2
8,5973,1
8,5975,2
8,5977,22
8,5992,2
8,5993,3
8,5994,20
8,5995,2
8,5997,16
8,6300,73
8,7011,184
8,7032,6
8,7217,1
8,7221,19
8,7230,17
8,7276,1
8,7277,22
8,7311,5
8,7321,8
8,7361,1
8,7372,47
8,7392,33
8,7394,7
8,7631,2
8,7832,2
8,7929,5
8,7933,3
8,7997,3
8,7998,1
8,8011,30
8,8021,68
8,8042,1
8,8071,1
8,8099,32
8,8111,12
8,8211,10
8,8220,2
8,8241,1
8,8249,15
8,8351,4
8,8398,2
8,8641,1
8,8699,6
8,8911,1
8,8931,2
8,8999,18
8,9399,5
9,780,6
9,1520,13
9,1711,6
9,1731,4
9,1740,9
9,1750,17
9,1761,1
9,1799,50
9,4011,2
9,4121,1
9,4131,5
9,4214,1
9,4411,3
9,4511,4
9,4722,8
9,4812,25
9,4814,1
9,4900,7
9,5013,21
9,5044,3
9,5047,3
9,5051,68
9,5065,15
9,5074,26
9,5094,30
9,5200,30
9,5211,2
9,5231,3
9,5251,3
9,5261,1
9,5311,1
9,5411,22
9,5422,14
9,5441,23
9,5499,22
9,5511,147
9,5521,4
9,5532,11
9,5541,59
9,5542,2
9,5571,2
9,5611,2
9,5621,14
9,5641,2
9,5655,15
9,5661,6
9,5691,15
9,5697,1
9,5699,2
9,5712,71
9,5714,5
9,5722,18
9,5732,8
9,5733,1
9,5811,5
9,5812,10
9,5912,17
9,5931,6
9,5940,1
9,5941,1
9,5942,2
9,5943,3
9,5944,17
9,5945,1
9,5946,3
9,5948,2
9,5972,4
9,5975,1
9,5977,2
9,5983,1
9,5992,1
9,5993,2
9,5994,8
9,5997,6
9,6300,6
9,7011,97
9,7032,1
9,7216,2
9,7221,9
9,7230,5
9,7277,6
9,7311,1
9,7321,7
9,7361,1
9,7372,16
9,7392,10
9,7929,2
9,7933,1
9,7998,1
9,8011,7
9,8021,7
9,8071,2
9,8099,10
9,8111,3
9,8211,3
9,8398,1
9,8699,2
9,8931,1
9,8999,26
9,9399,1
